,STATE,AVGGIFT
55298,FL,21.66666667
55299,TX,27.66666667
55300,IN,10.0
55301,AL,20.4
55302,TX,7.666666667
55303,IL,9.052631579
55304,WA,12.33333333
55305,TX,7.0
55306,TX,12.5
55307,TX,14.0
55308,CA,7.75
55309,HI,7.285714286
55310,OK,10.83333333
55311,TX,7.0
55312,UT,20.0
55313,AK,23.6
55314,CA,16.0
55315,NC,16.0
55316,WI,13.95238095
55317,KS,7.333333333
55318,CA,16.16666667
55319,NM,16.25
55320,IL,11.29166667
55321,FL,17.44444444
55322,NE,7.142857143
55323,CA,18.1
55324,CA,12.66666667
55325,FL,10.0
55326,NC,15.0
55327,WA,18.0
55328,IL,8.5
55329,LA,20.0
55330,HI,20.0
55331,IA,23.21428571
55332,MI,28.33333333
55333,TX,16.0
55334,WA,7.5
55335,FL,10.0
55336,IL,5.261904762
55337,CA,17.85714286
55338,WA,61.5
55339,OR,12.33333333
55340,CO,35.0
55341,TX,12.33333333
55342,CO,4.588235294
55343,AR,5.625
55344,CA,9.916666667
55345,TX,19.33333333
55346,OK,12.28571429
55347,MS,18.9
55348,TX,5.363636364
55349,CA,17.5
55350,CO,6.75
55351,TX,11.54545455
55352,MI,10.9
55353,CA,9.25
55354,AZ,11.5
55355,AK,19.0
55356,IL,20.0
55357,TX,23.8
55358,WI,50.0
55359,MO,15.0
55360,CA,11.66666667
55361,MN,7.388888889
55362,IN,7.677419355
55363,SC,14.0
55364,CA,15.0
55365,CA,8.4
55366,MI,15.0
55367,AL,8.3125
55368,AR,10.57142857
55369,MO,13.0
55370,IL,7.25
55371,OK,12.33333333
55372,NC,10.07142857
55373,AK,20.0
55374,KS,7.923076923
55375,FL,10.27272727
55376,AZ,12.0
55377,CA,17.75
55378,MI,10.75
55379,CA,14.0
55380,WA,25.0
55381,SC,10.33333333
55382,GA,15.0
55383,TX,16.625
55384,FL,13.91666667
55385,OR,11.4
55386,OR,18.25
55387,NV,7.736842105
55388,MI,11.66666667
55389,MI,9.0
55390,LA,20.0
55391,WA,13.6
55392,IL,7.636363636
55393,WA,21.66666667
55394,MI,7.6
55395,TX,6.25
55396,MO,10.72222222
55397,TX,7.1875
55398,CO,10.61538462
55399,ID,2.717105263
55400,AL,20.79142857
55401,CA,4.52631579
55402,FL,11.08333333
55403,NC,14.4
55404,FL,13.0
55405,CA,11.8
55406,LA,9.1
55407,MN,12.5
55408,LA,22.5
55409,TN,9.75
55410,OK,8.0
55411,OK,25.0
55412,FL,13.34782609
55413,CA,12.8
55414,CA,16.11111111
55415,CA,20.0
55416,FL,30.0
55417,CA,15.0
55418,AR,5.034482759
55419,MN,10.57142857
55420,MI,15.41666667
55421,CA,9.318181818
55422,KS,17.33333333
55423,TX,5.666666667
55424,MO,4.285714286
55425,WA,23.0
55426,AL,10.0
55427,NY,15.0
55428,IL,33.76470588
55429,TX,8.166666667
55430,MI,20.0
55431,MI,14.8
55432,WA,5.4
55433,TX,20.0
55434,OK,26.72727273
55435,AR,11.8
55436,NC,12.0
55437,AZ,20.0
55438,SC,7.0
55439,NC,15.5
55440,NC,20.0
55441,IL,15.0
55442,HI,10.69230769
55443,SC,25.0
55444,TX,11.39130435
55445,NV,9.333333333
55446,FL,11.66666667
55447,NC,9.0
55448,WA,9.5
55449,WA,11.78125
55450,IL,20.0
55451,OR,11.22222222
55452,SC,8.571428571
55453,CA,9.647058824
55454,IA,13.0
55455,AZ,20.5
55456,IN,20.0
55457,NC,5.25
55458,IN,14.0
55459,OR,7.8
55460,WI,20.0
55461,IN,13.2
55462,GA,14.55555556
55463,AL,9.444444444
55464,CA,17.28571429
55465,CA,18.66666667
55466,CA,19.75
55467,NC,12.6
55468,OR,10.61538462
55469,TN,12.57142857
55470,FL,13.0
55471,MI,14.5
55472,TX,16.75
55473,FL,14.66666667
55474,IL,5.214285714
55475,NC,6.25
55476,WI,11.0
55477,IN,5.071428571
55478,CA,12.8
55479,FL,10.23529412
55480,GA,12.25
55481,KY,5.578947368
55482,NC,15.0
55483,OR,20.0
55484,CO,21.69230769
55485,MI,5.333333333
55486,CA,10.95833333
55487,FL,15.8
55488,CA,10.4
55489,NC,8.416666667
55490,CA,9.666666667
55491,TX,14.0952381
55492,AL,7.214285714
55493,WI,7.333333333
55494,MN,21.0
55495,TN,4.0
55496,AR,14.78571429
55497,MI,18.33333333
55498,ND,11.2
55499,OR,9.05
55500,FL,17.42105263
55501,TX,8.111111111
55502,WI,15.0
55503,FL,5.666666667
55504,KS,20.0
55505,MI,6.818181818
55506,AL,10.0
55507,LA,8.307692308
55508,TX,16.4
55509,MI,22.5
55510,MI,13.33333333
55511,OK,10.77777778
55512,MS,10.0
55513,AZ,7.545454545
55514,TX,15.0
55515,IL,8.916666667
55516,WI,8.083333333
55517,CA,36.09090909
55518,IN,11.0
55519,MI,9.9
55520,CO,7.9
55521,MI,11.33333333
55522,FL,23.0
55523,NC,12.5
55524,KY,12.0
55525,CO,3.176470588
55526,CA,16.0
55527,CA,20.0
55528,WA,11.75
55529,MN,9.5
55530,CA,5.25
55531,CA,6.388888889
55532,WA,11.25
55533,LA,15.0
55534,IN,7.52631579
55535,TX,10.5
55536,CA,13.4
55537,MT,9.833333333
55538,TN,12.03571429
55539,IL,25.0
55540,OR,12.4
55541,MN,13.85714286
55542,CA,12.5
55543,FL,25.0
55544,CA,10.71428571
55545,TX,9.3
55546,IL,6.6
55547,GA,5.166666667
55548,FL,9.48
55549,FL,8.0
55550,IN,5.764705882
55551,NC,26.75
55552,TX,7.166666667
55553,CA,17.25
55554,FL,8.25
55555,CA,11.16666667
55556,CA,12.11111111
55557,CA,14.6
55558,MN,13.81818182
55559,CA,25.0
55560,CA,15.0
55561,LA,12.25
55562,TN,15.42857143
55563,TN,10.0
55564,FL,12.55555556
55565,CA,12.11111111
55566,AZ,4.636363636
55567,IL,16.25
55568,OR,17.5
55569,MI,12.5
55570,AL,10.64285714
55571,CA,14.625
55572,NC,3.727272727
55573,MI,13.5
55574,FL,7.0
55575,CA,10.8
55576,FL,8.944444444
55577,TX,7.6
55578,CA,12.14285714
55579,KY,12.66666667
55580,MN,6.0
55581,MI,7.611904762
55582,CA,11.5
55583,FL,9.181818182
55584,NY,9.0
55585,MI,17.77777778
55586,FL,5.125
55587,CA,15.0
55588,MI,7.875
55589,FL,15.8
55590,WA,15.0
55591,CA,15.0
55592,CA,7.90625
55593,MI,6.5625
55594,TX,15.0
55595,SC,13.0
55596,NC,12.33333333
55597,IL,21.66666667
55598,WA,21.75
55599,IL,20.0
55600,CA,21.0
55601,FL,10.5
55602,TX,27.5
55603,IL,20.0
55604,AR,21.42857143
55605,WI,8.0
55606,AL,5.444444444
55607,MS,7.75
55608,FL,11.0
55609,GA,9.333333333
55610,MI,50.0
55611,NE,14.64285714
55612,TX,20.6
55613,MI,10.0
55614,CA,6.416666667
55615,MO,9.769230769
55616,GA,16.66666667
55617,WY,18.5
55618,CA,11.25
55619,OK,12.6
55620,IL,12.5
55621,AR,19.16666667
55622,ID,10.0
55623,IL,26.53846154
55624,WI,17.77777778
55625,CA,10.25
55626,IL,12.33333333
55627,FL,7.0
55628,IL,17.16666667
55629,WA,6.5
55630,OR,7.176470588
55631,LA,7.529411765
55632,CA,50.0
55633,CA,26.16666667
55634,WI,25.0
55635,IL,8.181818182
55636,OR,10.9
55637,WA,12.5
55638,CA,12.0
55639,CA,11.4
55640,KS,10.71428571
55641,FL,8.0
55642,NM,15.0
55643,UT,16.85714286
55644,TX,7.153846154
55645,FL,10.0
55646,WI,10.0
55647,MI,12.5
55648,CA,15.0
55649,IL,25.0
55650,WA,19.0
55651,SD,13.33333333
55652,CA,13.6
55653,TX,14.0
55654,TX,25.0
55655,AZ,23.0
55656,IL,7.285714286
55657,NV,9.125
55658,TX,11.1015625
55659,NM,20.0
55660,OK,11.66666667
55661,LA,12.0
55662,WI,11.7
55663,NC,5.388888889
55664,FL,11.5
55665,FL,10.0
55666,NV,5.5
55667,WI,17.5
55668,SC,15.0
55669,LA,12.5
55670,TX,8.5
55671,IL,2.888888889
55672,CA,17.5
55673,IL,8.857142857
55674,CA,20.0
55675,AZ,10.33333333
55676,TX,8.285714286
55677,CA,7.857142857
55678,WI,8.111111111
55679,IA,13.33333333
55680,NC,4.857142857
55681,AL,4.625
55682,WA,7.0
55683,KS,9.5
55684,FL,25.0
55685,NC,2.3625
55686,GA,23.0
55687,CA,21.91176471
55688,GA,13.5
55689,CO,10.86363636
55690,CA,15.0
55691,FL,8.185185185
55692,GA,10.8
55693,WA,10.23529412
55694,IN,8.133333333
55695,AL,12.0
55696,CA,11.5
55697,IN,7.352941177
55698,FL,13.77419355
55699,TX,21.86956522
55700,AL,20.0
55701,WA,3.933333333
55702,MI,6.888888889
55703,SC,13.33333333
55704,IN,20.0
55705,CA,16.0
55706,CA,26.33333333
55707,CO,6.666666667
55708,IL,25.0
55709,SC,15.0
55710,FL,5.545454545
55711,SC,12.4
55712,NC,10.6
55713,IL,9.6
55714,MI,6.25
55715,AR,6.296296296
55716,OK,10.0
55717,OR,12.55555556
55718,NC,9.2
55719,AL,18.0
55720,NC,20.83333333
55721,AK,18.0
55722,CA,17.16666667
55723,CA,35.71428571
55724,LA,15.0
55725,AZ,50.11111111
55726,OR,6.0
55727,MI,25.0
55728,AZ,15.35714286
55729,IN,8.291666667
55730,OR,10.35714286
55731,TX,9.666666667
55732,SD,8.333333333
55733,MI,8.833333333
55734,CA,5.736842105
55735,OR,14.0
55736,CA,11.5
55737,SD,10.66666667
55738,OK,8.513513514
55739,AZ,14.0
55740,MI,23.57142857
55741,CA,11.94117647
55742,GA,12.5
55743,FL,27.5
55744,IA,8.666666667
55745,CA,11.16666667
55746,WI,7.25
55747,FL,15.71428571
55748,TX,10.0
55749,KS,12.0
55750,OR,4.375
55751,WI,15.0
55752,AL,15.0
55753,MI,9.3125
55754,SC,9.571428571
55755,WA,25.0
55756,IL,11.15384615
55757,SC,11.2
55758,CA,16.46153846
55759,AP,17.5
55760,WI,18.14285714
55761,AZ,13.25
55762,WA,6.3125
55763,IL,6.590909091
55764,CO,12.33333333
55765,CO,8.0
55766,NC,7.261904762
55767,KS,9.2
55768,CT,6.166666667
55769,TX,46.25
55770,WI,15.0
55771,TN,6.75
55772,TX,28.71428571
55773,NC,11.42857143
55774,FL,13.33333333
55775,MT,16.88235294
55776,MN,10.0
55777,ID,7.6
55778,CA,13.07142857
55779,KY,6.928571429
55780,AZ,20.0
55781,FL,6.933333333
55782,NC,15.0
55783,FL,9.4
55784,CA,9.409090909
55785,WA,18.33333333
55786,CA,15.0
55787,MI,20.0
55788,IL,3.777777778
55789,CA,7.666666667
55790,CA,11.25
55791,TX,11.39130435
55792,LA,13.64285714
55793,CA,12.0
55794,MS,10.69230769
55795,CA,25.0
55796,IL,17.91666667
55797,MN,7.666666667
55798,CA,9.0
55799,AR,22.5
55800,CA,15.5
55801,OK,4.565217391
55802,IN,15.75
55803,KS,5.75
55804,TX,7.714285714
55805,MN,20.0
55806,IL,10.7
55807,KS,7.8
55808,MI,12.5625
55809,GA,15.0
55810,CA,4.3125
55811,CA,7.789473684
55812,MI,10.1
55813,SC,14.625
55814,CO,12.66666667
55815,MI,15.4
55816,GA,10.0
55817,CA,9.0
55818,FL,6.2
55819,MI,15.25
55820,IL,6.25
55821,CA,8.0
55822,AR,6.038461539
55823,FL,12.0
55824,CA,9.0
55825,SC,15.0
55826,FL,15.0
55827,OK,6.555555556
55828,CA,15.66666667
55829,CA,12.0
55830,OR,6.333333333
55831,KS,7.166666667
55832,TX,9.1
55833,CA,15.4
55834,NM,8.5
55835,NV,52.5
55836,OR,15.16666667
55837,AZ,8.666666667
55838,NV,11.71428571
55839,SC,10.18055556
55840,TX,11.2
55841,TX,4.923076923
55842,WA,7.375
55843,FL,14.0
55844,MI,14.42857143
55845,WA,17.0
55846,KS,11.27272727
55847,TX,6.647058824
55848,AL,7.9
55849,UT,13.42857143
55850,WA,17.33333333
55851,MI,7.909090909
55852,AZ,28.33333333
55853,IL,14.25
55854,AR,15.0
55855,CA,23.75
55856,SC,25.0
55857,MN,9.4
55858,MO,25.0
55859,IL,4.8
55860,OK,15.0
55861,GA,7.071428571
55862,MI,15.41666667
55863,MO,15.0
55864,FL,11.07407407
55865,OR,20.0
55866,GA,18.0
55867,IL,7.0
55868,FL,9.105263158
55869,AR,8.6
55870,NJ,5.714285714
55871,ID,9.071428571
55872,IN,8.666666667
55873,NM,10.0
55874,FL,14.0
55875,IL,8.75
55876,CA,7.428571429
55877,TN,14.8
55878,MI,15.0
55879,MO,8.666666667
55880,CA,7.363636364
55881,TX,15.0
55882,CO,15.0
55883,CO,14.74193548
55884,FL,9.466666667
55885,CA,10.5
55886,WI,7.0
55887,TX,4.571428571
55888,MN,26.25
55889,TX,9.90625
55890,TX,15.0
55891,NC,8.0
55892,CA,18.33333333
55893,CA,5.307692308
55894,IN,20.0
55895,IL,6.909090909
55896,NE,10.36363636
55897,FL,15.0
55898,NC,15.0
55899,IL,8.541666667
55900,CA,20.0
55901,MS,5.1
55902,CA,13.71428571
55903,MI,23.33333333
55904,KS,8.8125
55905,CO,20.0
55906,WI,10.66666667
55907,NV,16.71428571
55908,CA,11.6
55909,IA,5.375
55910,NC,11.5
55911,WI,28.125
55912,TN,12.6
55913,WA,12.11111111
55914,MI,9.307692308
55915,CA,15.0
55916,TX,9.375
55917,GA,14.42857143
55918,IL,6.05
55919,FL,8.923076923
55920,CA,16.0
55921,AL,6.615384615
55922,CA,28.75
55923,OR,9.6
55924,CA,17.5
55925,IL,12.0
55926,MS,10.0
55927,HI,25.0
55928,CA,6.266666667
55929,TX,9.666666667
55930,IL,10.0
55931,AL,5.368421053
55932,KS,9.875
55933,LA,7.5
55934,MI,25.0
55935,NE,16.625
55936,CA,15.0
55937,HI,7.142857143
55938,IL,10.83333333
55939,TX,14.83333333
55940,FL,18.5
55941,TX,13.36363636
55942,GA,6.666666667
55943,WA,11.8
55944,WA,14.0
55945,MN,24.1
55946,TN,19.33333333
55947,CA,10.0
55948,IL,9.375
55949,GA,24.0
55950,WI,12.42857143
55951,MN,6.181818182
55952,AZ,9.2
55953,WY,10.33333333
55954,CA,27.46153846
55955,AL,9.833333333
55956,IL,7.625
55957,IL,9.166666667
55958,FL,8.5
55959,MI,50.0
55960,TN,8.666666667
55961,OK,3.118421053
55962,NV,8.6
55963,CA,13.56666667
55964,AZ,6.25
55965,GA,13.0
55966,CA,7.954545455
55967,FL,6.5
55968,MO,6.0
55969,NM,11.66666667
55970,FL,13.75
55971,NE,10.0
55972,NC,5.8125
55973,AL,6.5
55974,NC,7.285714286
55975,IL,6.256410256
55976,MI,17.5
55977,TX,17.0
55978,NC,10.14285714
55979,IL,7.941176471
55980,TX,15.0
55981,GA,10.0
55982,MI,6.9375
55983,WY,25.0
55984,MS,30.0
55985,FL,23.0
55986,CA,13.0
55987,IL,20.0
55988,CA,20.0
55989,MI,12.25
55990,CO,16.28571429
55991,FL,11.8
55992,FL,9.0
55993,TN,13.0
55994,CA,33.66666667
55995,MN,10.33333333
55996,MT,18.33333333
55997,MN,18.33333333
55998,TX,10.0
55999,KY,14.0
56000,NV,7.666666667
56001,FL,20.0
56002,AL,13.0
56003,ID,25.0
56004,WA,25.0
56005,MI,9.666666667
56006,MO,5.136363636
56007,CO,10.0
56008,AL,5.107142857
56009,FL,11.0
56010,CA,10.25
56011,GA,10.0
56012,FL,15.85714286
56013,TX,13.28571429
56014,CA,10.2
56015,CO,44.28571429
56016,NE,12.08333333
56017,IN,8.0
56018,CA,8.264705882
56019,IL,5.6
56020,FL,9.222222222
56021,IL,25.0
56022,VA,100.0
56023,TX,5.8125
56024,WA,4.523809524
56025,TX,12.625
56026,NE,17.85714286
56027,CA,12.2
56028,TX,17.75
56029,MT,11.61538462
56030,IL,18.57142857
56031,AZ,6.80952381
56032,TX,10.58333333
56033,OR,15.0
56034,FL,21.66666667
56035,AZ,5.75
56036,MN,12.5
56037,WA,18.33333333
56038,CO,20.0
56039,MO,5.058823529
56040,KS,20.0
56041,TN,8.538461539
56042,IL,9.375
56043,FL,10.4
56044,NC,10.0
56045,MI,11.875
56046,CA,6.055555556
56047,MI,12.5
56048,KY,6.090909091
56049,MN,11.25
56050,CA,21.25
56051,TN,20.0
56052,AZ,5.133333333
56053,OK,21.0
56054,TN,25.0
56055,NV,23.33333333
56056,AZ,16.2
56057,FL,9.0
56058,NE,19.16666667
56059,IL,10.77777778
56060,MI,12.14285714
56061,MI,10.78571429
56062,OR,10.0
56063,CA,8.8
56064,HI,10.0
56065,NM,13.875
56066,FL,13.4
56067,CA,13.14285714
56068,MI,6.714285714
56069,WA,18.57142857
56070,IL,15.0
56071,WI,12.0
56072,FL,20.0
56073,IN,20.0
56074,CA,19.0
56075,CA,12.44444444
56076,IN,10.5
56077,GA,7.0
56078,MI,11.36363636
56079,SC,14.4
56080,GA,6.125
56081,TX,7.052631579
56082,IA,25.0
56083,TN,20.0
56084,FL,9.5
56085,CA,5.0
56086,CO,14.6
56087,CA,4.363636364
56088,TN,5.0
56089,TN,13.66666667
56090,OR,12.92307692
56091,WA,7.090909091
56092,CA,9.0
56093,NC,15.16666667
56094,MI,7.731707317
56095,FL,14.0
56096,TX,20.0
56097,FL,17.0
56098,FL,10.0
56099,TN,13.0
56100,MI,11.04761905
56101,CA,25.0
56102,AZ,12.4
56103,WI,9.444444444
56104,AZ,20.0
56105,IA,4.888888889
56106,CA,19.09090909
56107,NC,37.5
56108,CA,9.307692308
56109,NE,15.0
56110,OK,10.0
56111,CO,19.6
56112,CO,10.71428571
56113,UT,9.173913044
56114,CA,10.3125
56115,GA,6.0
56116,FL,11.47058824
56117,MI,9.285714286
56118,WA,14.0
56119,WA,6.111111111
56120,TX,10.71428571
56121,AL,17.0
56122,SD,7.090909091
56123,FL,5.2
56124,WA,11.04761905
56125,CA,13.875
56126,MI,10.07142857
56127,NC,25.0
56128,MO,16.66666667
56129,MT,5.230769231
56130,OR,10.35714286
56131,CA,15.83333333
56132,TX,9.666666667
56133,AZ,9.333333333
56134,WI,7.74
56135,IL,9.75
56136,IL,12.75
56137,KY,8.75
56138,TN,10.0
56139,NM,5.5
56140,FL,3.833333333
56141,WI,33.33333333
56142,WA,8.25
56143,MN,8.363636364
56144,MI,13.33333333
56145,CA,12.5
56146,MI,12.8
56147,AZ,7.909090909
56148,CA,11.52631579
56149,CA,11.66666667
56150,CA,25.0
56151,MN,15.08695652
56152,FL,23.75
56153,IN,20.0
56154,WI,7.25
56155,IL,10.33333333
56156,NC,7.8
56157,IL,11.13043478
56158,AZ,5.388888889
56159,NC,14.0
56160,KY,22.5
56161,CO,13.0
56162,OR,18.4
56163,CA,18.0
56164,NE,5.214285714
56165,CA,11.75
56166,TX,8.857142857
56167,CA,8.153846154
56168,MN,8.666666667
56169,CA,6.857142857
56170,WA,11.5
56171,AZ,10.08333333
56172,TX,12.0
56173,IL,3.0
56174,TX,20.0
56175,CA,12.5
56176,IL,11.0
56177,WA,14.0
56178,NC,7.0
56179,CA,18.25
56180,KS,17.5
56181,SC,21.0
56182,WA,14.0
56183,AZ,21.0
56184,WA,18.125
56185,MI,13.0
56186,TX,9.0
56187,FL,15.4
56188,NC,8.0
56189,CA,8.8
56190,WI,15.66666667
56191,NC,15.33333333
56192,OR,6.2
56193,AR,15.0
56194,IL,19.27272727
56195,IL,15.0
56196,CA,9.875
56197,CA,6.0
56198,TX,6.741666667
56199,GA,29.0
56200,CA,29.0
56201,CA,15.0
56202,IN,22.5
56203,GA,10.125
56204,FL,11.0625
56205,FL,5.4
56206,MS,27.0
56207,CA,13.6
56208,KS,10.44444444
56209,NC,10.2
56210,FL,9.0
56211,IN,11.0
56212,NE,6.625
56213,WA,13.75
56214,TX,11.0
56215,OR,4.166666667
56216,TX,4.85
56217,NV,21.14285714
56218,NM,13.2
56219,MO,6.833333333
56220,IL,17.0
56221,TX,13.8
56222,TN,14.33333333
56223,CA,7.8
56224,MO,16.25
56225,NE,10.86666667
56226,CA,90.0
56227,AL,8.333333333
56228,FL,10.0
56229,CA,12.33333333
56230,IL,8.414137931
56231,AZ,10.86666667
56232,KS,13.71428571
56233,IL,11.33333333
56234,KS,7.285714286
56235,LA,9.75
56236,LA,12.0
56237,MI,7.875
56238,GA,6.555555556
56239,MN,3.0
56240,CA,9.538461539
56241,MI,8.545454546
56242,FL,13.0
56243,TX,10.15384615
56244,IL,20.0
56245,CA,15.0
56246,WY,37.5
56247,CA,8.333333333
56248,CA,10.0
56249,CA,14.0
56250,GA,9.0
56251,NC,13.33333333
56252,WA,11.85
56253,CA,22.42857143
56254,CA,6.25
56255,FL,20.0
56256,CA,13.0
56257,TX,7.8125
56258,AZ,15.4
56259,NC,12.33333333
56260,OH,19.0
56261,AL,25.0
56262,TX,12.5
56263,IN,4.68
56264,WI,10.0
56265,TX,3.857142857
56266,GA,6.533333333
56267,CA,6.0
56268,NC,22.5
56269,GA,4.368421053
56270,TX,15.0
56271,IL,5.185185185
56272,CA,12.5
56273,MO,5.916666667
56274,MI,10.53125
56275,IN,20.0
56276,CA,31.5
56277,CA,13.71428571
56278,MI,12.5
56279,CO,20.0
56280,CA,15.66666667
56281,CA,11.0
56282,WI,15.0
56283,FL,4.041666667
56284,NM,8.6
56285,MI,13.625
56286,TX,5.75
56287,MI,10.55555556
56288,TX,14.0
56289,FL,9.0
56290,TX,10.33333333
56291,AK,4.533333333
56292,IL,6.923076923
56293,UT,6.4
56294,MI,15.0
56295,CA,26.0
56296,FL,9.76
56297,CA,4.734146342
56298,TX,12.33333333
56299,MN,8.333333333
56300,AR,8.666666667
56301,MI,12.31818182
56302,OR,15.0
56303,FL,10.0
56304,WI,15.0
56305,CA,15.66666667
56306,FL,10.4
56307,TX,21.4375
56308,TX,12.42857143
56309,TX,10.0
56310,TX,10.13333333
56311,NC,7.625
56312,CA,9.1
56313,CA,5.333333333
56314,NC,5.769230769
56315,AL,9.888888889
56316,IL,10.55555556
56317,GA,35.0
56318,WI,15.0
56319,ID,50.0
56320,TX,12.0
56321,CO,15.0
56322,CA,3.916666667
56323,TX,15.61538462
56324,WI,9.1
56325,TN,11.75
56326,IL,6.555555556
56327,NC,10.33333333
56328,NC,11.4516129
56329,TN,11.14285714
56330,CO,17.2
56331,CA,7.090909091
56332,IA,10.14285714
56333,GA,3.923076923
56334,CA,9.315789474
56335,IL,15.0
56336,MI,12.5
56337,NC,13.33333333
56338,CA,15.0
56339,NC,5.615384615
56340,NV,11.33333333
56341,CA,8.2
56342,OK,10.66666667
56343,CA,25.0
56344,TX,7.157894737
56345,FL,15.2
56346,TN,10.33333333
56347,CA,9.0
56348,MI,15.66666667
56349,SC,19.96774194
56350,IL,9.5
56351,IL,5.294117647
56352,NC,20.0
56353,GA,70.4375
56354,WI,8.25
56355,AZ,25.0
56356,MI,7.777777778
56357,MI,7.625
56358,CA,15.0
56359,FL,8.142857143
56360,CA,10.33333333
56361,MI,14.94444444
56362,CO,7.894736842
56363,AZ,10.18181818
56364,TX,15.0
56365,FL,5.545454545
56366,CA,37.5
56367,LA,13.0
56368,CO,9.7
56369,OR,5.176470588
56370,SC,17.5
56371,UT,12.0
56372,WA,18.0
56373,IL,15.8
56374,MN,19.5
56375,TX,9.857142857
56376,TX,22.5
56377,MI,9.8
56378,CA,9.024318182
56379,CA,13.4
56380,GA,5.333333333
56381,MI,5.5
56382,MI,6.125
56383,AZ,12.5
56384,IN,10.33333333
56385,IN,4.421052632
56386,GA,8.5
56387,CO,42.14285714
56388,WI,7.25
56389,AL,12.0
56390,IL,14.33333333
56391,WA,12.4
56392,FL,10.0
56393,IN,17.2
56394,CA,15.5
56395,NV,12.14285714
56396,CA,20.0
56397,CA,11.33333333
56398,MI,25.0
56399,NM,13.75
56400,WI,30.9
56401,MO,12.5
56402,CA,25.0
56403,MO,26.42857143
56404,CA,20.14285714
56405,IN,7.5
56406,IL,14.0
56407,FL,12.18181818
56408,CA,7.444444444
56409,IN,5.625
56410,MO,14.45833333
56411,WA,13.5
56412,CA,20.0
56413,TX,11.08333333
56414,AR,6.75
56415,CA,8.869565217
56416,AZ,13.33333333
56417,WI,20.0
56418,IN,20.0
56419,CA,15.0
56420,AL,14.28571429
56421,MN,6.0
56422,TX,15.0
56423,CA,14.66666667
56424,IL,10.11111111
56425,MI,9.125
56426,WA,7.0
56427,SC,14.11111111
56428,TN,50.0
56429,OR,8.375
56430,TN,8.333333333
56431,GA,6.4
56432,TX,10.66666667
56433,TX,3.384615385
56434,FL,2.956521739
56435,TX,11.66666667
56436,MO,10.0
56437,TX,10.0
56438,FL,6.5625
56439,NV,11.375
56440,CO,15.0
56441,UT,9.0
56442,OR,13.8
56443,CA,25.0
56444,SC,29.58588235
56445,IL,8.75
56446,MI,13.66666667
56447,IL,15.8
56448,SC,10.33333333
56449,NC,15.0
56450,IN,4.6
56451,KY,8.142857143
56452,KY,13.33333333
56453,OR,19.66666667
56454,AZ,20.0
56455,FL,5.833333333
56456,FL,17.83333333
56457,MN,3.707317073
56458,CA,13.4
56459,NC,8.25
56460,FL,2.970588235
56461,OK,10.33333333
56462,OK,25.0
56463,CA,30.25
56464,TX,11.57142857
56465,GA,4.866666667
56466,CA,5.428571429
56467,CA,9.818181818
56468,MI,12.85714286
56469,WA,11.0
56470,MO,6.291666667
56471,LA,15.0
56472,MO,13.57142857
56473,CA,13.66666667
56474,MI,10.25
56475,CA,15.33333333
56476,NV,25.0
56477,CA,8.933333333
56478,IN,25.0
56479,WA,12.33333333
56480,FL,10.5
56481,IL,11.66666667
56482,CA,7.75
56483,WA,13.38461539
56484,IN,25.0
56485,GA,9.5
56486,WA,24.14285714
56487,NC,27.5
56488,LA,7.454545455
56489,MN,7.25
56490,AL,25.2
56491,SC,13.5
56492,CA,15.33333333
56493,MI,8.333333333
56494,TX,7.363636364
56495,TN,25.0
56496,WI,11.77777778
56497,HI,7.357142857
56498,IL,15.0
56499,CA,17.5
56500,WA,11.53333333
56501,NV,15.0
56502,OK,4.852941177
56503,TX,20.0
56504,IL,20.0
56505,FL,11.75
56506,CA,20.0
56507,TX,15.0
56508,WA,15.0
56509,SD,8.176470588
56510,AL,3.888888889
56511,CA,8.0
56512,MN,25.0
56513,OR,5.75
56514,OR,6.277777778
56515,TN,15.25
56516,TN,11.8
56517,NC,6.916666667
56518,TX,22.5
56519,WA,18.57142857
56520,NM,15.0
56521,IL,9.666666667
56522,GA,5.0
56523,OR,20.0
56524,TX,33.75
56525,NC,9.75
56526,IL,4.1
56527,OK,6.0
56528,CA,10.45454546
56529,MO,15.69230769
56530,OR,15.0
56531,AZ,11.11111111
56532,GA,12.33333333
56533,CA,16.83333333
56534,OR,20.0
56535,CA,34.875
56536,NC,6.272727273
56537,MT,10.38461539
56538,TX,7.882352941
56539,LA,5.0
56540,CA,17.36363636
56541,NC,12.69230769
56542,WI,7.8
56543,TX,6.0
56544,MI,7.833333333
56545,MO,15.0
56546,TX,17.5
56547,FL,9.090909091
56548,CA,8.0
56549,LA,9.5
56550,IL,8.473684211
56551,CO,5.8
56552,FL,4.875
56553,NC,9.375
56554,TX,13.61111111
56555,IN,5.615384615
56556,IL,10.42857143
56557,SC,10.0
56558,UT,25.0
56559,GA,5.625
56560,OR,6.727272727
56561,CA,8.777777778
56562,FL,6.476190476
56563,TX,6.0
56564,CA,6.25
56565,NC,15.81818182
56566,CA,15.0
56567,IL,19.65454546
56568,TN,12.83333333
56569,WI,15.80645161
56570,MO,10.0
56571,FL,2.806451613
56572,FL,4.375
56573,IN,18.33333333
56574,WI,16.625
56575,KY,11.75
56576,WA,8.75
56577,WI,26.66666667
56578,IN,12.5
56579,NC,15.0
56580,CO,20.0
56581,IL,14.2
56582,WI,8.722222222
